id;wayback url;url;name;date;title_then;subtitle_then;wayback id;name_today;section;word_count;words_added;words_removed;word_diff_absolute;word_diff_relative
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20201201224545id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20201201224545id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2020-12-01;General guidelines and policies;Defining the public interest;20201201224545;About public-interest exceptions on X;Platform use guidelines;2746;146;0;146;0.054599850411368736
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20201210021956id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20201210021956id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2020-12-10;General guidelines and policies;Defining the public interest;20201210021956;About public-interest exceptions on X;Platform use guidelines;2743;1;5;6;0.0021849963583394027
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20201220013117id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20201220013117id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2020-12-20;General guidelines and policies;Defining the public interest;20201220013117;About public-interest exceptions on X;Platform use guidelines;2743;16;16;32;0.011666059059423988
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20201230203843id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20201230203843id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2020-12-30;General guidelines and policies;Defining the public interest;20201230203843;About public-interest exceptions on X;Platform use guidelines;2744;6;5;11;0.004010207801676996
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210101211234id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210101211234id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-01-01;General guidelines and policies;Defining the public interest;20210101211234;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210110135757id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.html.md;wayback.archive.org/web/20210110135757id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest.html;2021-01-10;General guidelines and policies;Defining the public interest;20210110135757;About public-interest exceptions on X;Platform use guidelines;2723;0;21;21;0.007653061224489796
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210121002258id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210121002258id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-01-21;General guidelines and policies;Defining the public interest;20210121002258;About public-interest exceptions on X;Platform use guidelines;2759;36;0;36;0.013220712449504223
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210130135652id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210130135652id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-01-30;General guidelines and policies;Defining the public interest;20210130135652;About public-interest exceptions on X;Platform use guidelines;2744;0;15;15;0.005436752446538601
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210201215046id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210201215046id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-02-01;General guidelines and policies;Defining the public interest;20210201215046;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210210095258id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210210095258id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-02-10;General guidelines and policies;Defining the public interest;20210210095258;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210220005430id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210220005430id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-02-20;General guidelines and policies;Defining the public interest;20210220005430;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210301091308id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210301091308id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-03-01;General guidelines and policies;Defining the public interest;20210301091308;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210310010554id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210310010554id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-03-10;General guidelines and policies;Defining the public interest;20210310010554;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210321105451id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210321105451id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-03-21;General guidelines and policies;Defining the public interest;20210321105451;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210401033121id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210401033121id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-04-01;General guidelines and policies;Defining the public interest;20210401033121;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210411094457id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210411094457id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-04-11;General guidelines and policies;Defining the public interest;20210411094457;About public-interest exceptions on X;Platform use guidelines;2744;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210420105117id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210420105117id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-04-20;General guidelines and policies;Defining the public interest;20210420105117;About public-interest exceptions on X;Platform use guidelines;2829;85;0;85;0.03097667638483965
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210430075807id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210430075807id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-04-30;General guidelines and policies;Defining the public interest;20210430075807;About public-interest exceptions on X;Platform use guidelines;2749;0;85;85;0.030045952633439378
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210501103353id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210501103353id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-05-01;General guidelines and policies;Defining the public interest;20210501103353;About public-interest exceptions on X;Platform use guidelines;2749;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210510124116id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210510124116id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-05-10;General guidelines and policies;Defining the public interest;20210510124116;About public-interest exceptions on X;Platform use guidelines;2749;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210520135852id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210520135852id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-05-20;General guidelines and policies;Defining the public interest;20210520135852;About public-interest exceptions on X;Platform use guidelines;2749;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210530105200id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210530105200id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-05-30;General guidelines and policies;Defining the public interest;20210530105200;About public-interest exceptions on X;Platform use guidelines;2749;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210602183031id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210602183031id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-06-02;General guidelines and policies;Defining the public interest;20210602183031;About public-interest exceptions on X;Platform use guidelines;2764;15;0;15;0.005456529647144416
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210610165938id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210610165938id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-06-10;General guidelines and policies;Defining the public interest;20210610165938;About public-interest exceptions on X;Platform use guidelines;2749;0;15;15;0.005426917510853835
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210620003254id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210620003254id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-06-20;General guidelines and policies;Defining the public interest;20210620003254;About public-interest exceptions on X;Platform use guidelines;2749;0;0;0;0.0
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210702144317id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.html.md;wayback.archive.org/web/20210702144317id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest.html;2021-07-02;About public-interest exceptions on Twitter;Defining the public interest;20210702144317;About public-interest exceptions on X;Platform use guidelines;2557;0;14;14;0.005092761004001455
/Users/edekeulenaar/Projects/PhDs/PhD 2020-2025/Publications 📇/AUP Twitter to X/wayback_downloads_html_v2/wayback.archive.org/web/20210717213647id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest.md;wayback.archive.org/web/20210717213647id_/https%3A/help.twitter.com/en/rules-and-policies/public-interest;https://help.twitter.com/en/rules-and-policies/public-interest;public-interest;2021-07-17;About public-interest exceptions on Twitter;Defining the public interest;20210717213647;About public-interest exceptions on X;Platform use guidelines;2557;0;0;0;0.0
